Condition,Distance,Shirt,Helmet,Pants,Gloves,ReflectClips,Backpack
polite,119,Vest_Polite,commuter,plain,bike,yes,no
polite,103,Vest_Polite,commuter,plain,bike,yes,no
polite,107,Vest_Polite,commuter,plain,bike,yes,no
polite,90,Vest_Polite,commuter,plain,bike,yes,no
polite,94,Vest_Polite,commuter,plain,bike,yes,no
polite,125,Vest_Polite,commuter,plain,bike,yes,no
polite,124,Vest_Polite,commuter,plain,bike,yes,no
polite,94,Vest_Polite,commuter,plain,bike,yes,no
polite,106,Vest_Polite,commuter,plain,bike,yes,no
polite,107,Vest_Polite,commuter,plain,bike,yes,no
polite,117,Vest_Polite,commuter,plain,bike,yes,no
polite,114,Vest_Polite,commuter,plain,bike,yes,no
polite,128,Vest_Polite,commuter,plain,bike,yes,no
polite,106,Vest_Polite,commuter,plain,bike,yes,no
polite,125,Vest_Polite,commuter,plain,bike,yes,no
polite,117,Vest_Polite,commuter,plain,bike,yes,no
polite,122,Vest_Polite,commuter,plain,bike,yes,no
polite,111,Vest_Polite,commuter,plain,bike,yes,no
polite,99,Vest_Polite,commuter,plain,bike,yes,no
polite,151,Vest_Polite,commuter,plain,bike,yes,no
polite,152,Vest_Polite,commuter,plain,bike,yes,no
polite,153,Vest_Polite,commuter,plain,bike,yes,no
polite,95,Vest_Polite,commuter,plain,bike,yes,no
polite,93,Vest_Polite,commuter,plain,bike,yes,no
polite,101,Vest_Polite,commuter,plain,bike,yes,no
polite,121,Vest_Polite,commuter,plain,bike,yes,no
polite,91,Vest_Polite,commuter,plain,bike,yes,no
polite,75,Vest_Polite,commuter,plain,bike,yes,no
polite,94,Vest_Polite,commuter,plain,bike,yes,no
polite,166,Vest_Polite,commuter,plain,bike,yes,no
polite,183,Vest_Polite,commuter,plain,bike,yes,no
polite,144,Vest_Polite,commuter,plain,bike,yes,no
polite,75,Vest_Polite,commuter,plain,bike,yes,no
polite,108,Vest_Polite,commuter,plain,bike,yes,no
polite,130,Vest_Polite,commuter,plain,bike,yes,no
polite,113,Vest_Polite,commuter,plain,bike,yes,no
polite,99,Vest_Polite,commuter,plain,bike,yes,no
polite,78,Vest_Polite,commuter,plain,bike,yes,no
polite,149,Vest_Polite,commuter,plain,bike,yes,no
polite,139,Vest_Polite,commuter,plain,bike,yes,no
polite,95,Vest_Polite,commuter,plain,bike,yes,no
polite,136,Vest_Polite,commuter,plain,bike,yes,no
polite,119,Vest_Polite,commuter,plain,bike,yes,no
polite,140,Vest_Polite,commuter,plain,bike,yes,no
polite,131,Vest_Polite,commuter,plain,bike,yes,no
polite,117,Vest_Polite,commuter,plain,bike,yes,no
polite,108,Vest_Polite,commuter,plain,bike,yes,no
polite,58,Vest_Polite,commuter,plain,bike,yes,no
polite,119,Vest_Polite,commuter,plain,bike,yes,no
polite,131,Vest_Polite,commuter,plain,bike,yes,no
polite,107,Vest_Polite,commuter,plain,bike,yes,no
polite,105,Vest_Polite,commuter,plain,bike,yes,no
polite,112,Vest_Polite,commuter,plain,bike,yes,no
polite,123,Vest_Polite,commuter,plain,bike,yes,no
polite,160,Vest_Polite,commuter,plain,bike,yes,no
polite,137,Vest_Polite,commuter,plain,bike,yes,no
polite,106,Vest_Polite,commuter,plain,bike,yes,no
polite,122,Vest_Polite,commuter,plain,bike,yes,no
polite,115,Vest_Polite,commuter,plain,bike,yes,no
polite,134,Vest_Polite,commuter,plain,bike,yes,no
polite,112,Vest_Polite,commuter,plain,bike,yes,no
polite,124,Vest_Polite,commuter,plain,bike,yes,no
polite,220,Vest_Polite,commuter,plain,bike,yes,no
polite,106,Vest_Polite,commuter,plain,bike,yes,no
polite,143,Vest_Polite,commuter,plain,bike,yes,no
polite,94,Vest_Polite,commuter,plain,bike,yes,no
polite,109,Vest_Polite,commuter,plain,bike,yes,no
polite,60,Vest_Polite,commuter,plain,bike,yes,no
polite,114,Vest_Polite,commuter,plain,bike,yes,no
polite,92,Vest_Polite,commuter,plain,bike,yes,no
polite,103,Vest_Polite,commuter,plain,bike,yes,no
polite,112,Vest_Polite,commuter,plain,bike,yes,no
polite,55,Vest_Polite,commuter,plain,bike,yes,no
polite,50,Vest_Polite,commuter,plain,bike,yes,no
polite,102,Vest_Polite,commuter,plain,bike,yes,no
polite,123,Vest_Polite,commuter,plain,bike,yes,no
polite,69,Vest_Polite,commuter,plain,bike,yes,no
polite,120,Vest_Polite,commuter,plain,bike,yes,no
polite,88,Vest_Polite,commuter,plain,bike,yes,no
polite,110,Vest_Polite,commuter,plain,bike,yes,no
polite,106,Vest_Polite,commuter,plain,bike,yes,no
polite,140,Vest_Polite,commuter,plain,bike,yes,no
polite,78,Vest_Polite,commuter,plain,bike,yes,no
polite,98,Vest_Polite,commuter,plain,bike,yes,no
polite,92,Vest_Polite,commuter,plain,bike,yes,no
polite,43,Vest_Polite,commuter,plain,bike,yes,no
polite,108,Vest_Polite,commuter,plain,bike,yes,no
polite,87,Vest_Polite,commuter,plain,bike,yes,no
polite,97,Vest_Polite,commuter,plain,bike,yes,no
polite,98,Vest_Polite,commuter,plain,bike,yes,no
polite,111,Vest_Polite,commuter,plain,bike,yes,no
polite,62,Vest_Polite,commuter,plain,bike,yes,no
polite,99,Vest_Polite,commuter,plain,bike,yes,no
polite,70,Vest_Polite,commuter,plain,bike,yes,no
polite,102,Vest_Polite,commuter,plain,bike,yes,no
polite,125,Vest_Polite,commuter,plain,bike,yes,no
polite,112,Vest_Polite,commuter,plain,bike,yes,no
polite,95,Vest_Polite,commuter,plain,bike,yes,no
polite,85,Vest_Polite,commuter,plain,bike,yes,no
polite,111,Vest_Polite,commuter,plain,bike,yes,no
polite,117,Vest_Polite,commuter,plain,bike,yes,no
polite,113,Vest_Polite,commuter,plain,bike,yes,no
polite,71,Vest_Polite,commuter,plain,bike,yes,no
polite,117,Vest_Polite,commuter,plain,bike,yes,no
polite,50,Vest_Polite,commuter,plain,bike,yes,no
polite,90,Vest_Polite,commuter,plain,bike,yes,no
polite,71,Vest_Polite,commuter,plain,bike,yes,no
polite,109,Vest_Polite,commuter,plain,bike,yes,no
polite,119,Vest_Polite,commuter,plain,bike,yes,no
polite,123,Vest_Polite,commuter,plain,bike,yes,no
polite,134,Vest_Polite,commuter,plain,bike,yes,no
polite,105,Vest_Polite,commuter,plain,bike,yes,no
polite,140,Vest_Polite,commuter,plain,bike,yes,no
polite,107,Vest_Polite,commuter,plain,bike,yes,no
polite,111,Vest_Polite,commuter,plain,bike,yes,no
polite,102,Vest_Polite,commuter,plain,bike,yes,no
polite,130,Vest_Polite,commuter,plain,bike,yes,no
polite,86,Vest_Polite,commuter,plain,bike,yes,no
polite,109,Vest_Polite,commuter,plain,bike,yes,no
polite,97,Vest_Polite,commuter,plain,bike,yes,no
polite,118,Vest_Polite,commuter,plain,bike,yes,no
polite,148,Vest_Polite,commuter,plain,bike,yes,no
polite,105,Vest_Polite,commuter,plain,bike,yes,no
polite,136,Vest_Polite,commuter,plain,bike,yes,no
polite,123,Vest_Polite,commuter,plain,bike,yes,no
polite,100,Vest_Polite,commuter,plain,bike,yes,no
polite,69,Vest_Polite,commuter,plain,bike,yes,no
polite,133,Vest_Polite,commuter,plain,bike,yes,no
polite,134,Vest_Polite,commuter,plain,bike,yes,no
polite,104,Vest_Polite,commuter,plain,bike,yes,no
polite,170,Vest_Polite,commuter,plain,bike,yes,no
polite,113,Vest_Polite,commuter,plain,bike,yes,no
polite,96,Vest_Polite,commuter,plain,bike,yes,no
polite,140,Vest_Polite,commuter,plain,bike,yes,no
polite,83,Vest_Polite,commuter,plain,bike,yes,no
polite,103,Vest_Polite,commuter,plain,bike,yes,no
polite,87,Vest_Polite,commuter,plain,bike,yes,no
polite,134,Vest_Polite,commuter,plain,bike,yes,no
polite,136,Vest_Polite,commuter,plain,bike,yes,no
polite,98,Vest_Polite,commuter,plain,bike,yes,no
polite,155,Vest_Polite,commuter,plain,bike,yes,no
polite,104,Vest_Polite,commuter,plain,bike,yes,no
polite,148,Vest_Polite,commuter,plain,bike,yes,no
polite,145,Vest_Polite,commuter,plain,bike,yes,no
polite,103,Vest_Polite,commuter,plain,bike,yes,no
polite,72,Vest_Polite,commuter,plain,bike,yes,no
polite,104,Vest_Polite,commuter,plain,bike,yes,no
polite,97,Vest_Polite,commuter,plain,bike,yes,no
polite,134,Vest_Polite,commuter,plain,bike,yes,no
polite,92,Vest_Polite,commuter,plain,bike,yes,no
polite,69,Vest_Polite,commuter,plain,bike,yes,no
polite,67,Vest_Polite,commuter,plain,bike,yes,no
polite,119,Vest_Polite,commuter,plain,bike,yes,no
polite,152,Vest_Polite,commuter,plain,bike,yes,no
polite,109,Vest_Polite,commuter,plain,bike,yes,no
polite,139,Vest_Polite,commuter,plain,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,140,TourJersey,race,lycra,bike,yes,no
racer,154,TourJersey,race,lycra,bike,yes,no
racer,154,TourJersey,race,lycra,bike,yes,no
racer,157,TourJersey,race,lycra,bike,yes,no
racer,86,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,53,TourJersey,race,lycra,bike,yes,no
racer,173,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,108,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,122,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,123,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,184,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,173,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,130,TourJersey,race,lycra,bike,yes,no
racer,174,TourJersey,race,lycra,bike,yes,no
racer,108,TourJersey,race,lycra,bike,yes,no
racer,72,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,82,TourJersey,race,lycra,bike,yes,no
racer,178,TourJersey,race,lycra,bike,yes,no
racer,123,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,62,TourJersey,race,lycra,bike,yes,no
racer,87,TourJersey,race,lycra,bike,yes,no
racer,83,TourJersey,race,lycra,bike,yes,no
racer,169,TourJersey,race,lycra,bike,yes,no
racer,122,TourJersey,race,lycra,bike,yes,no
racer,100,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,113,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,80,TourJersey,race,lycra,bike,yes,no
racer,46,TourJersey,race,lycra,bike,yes,no
racer,112,TourJersey,race,lycra,bike,yes,no
racer,76,TourJersey,race,lycra,bike,yes,no
racer,124,TourJersey,race,lycra,bike,yes,no
racer,95,TourJersey,race,lycra,bike,yes,no
racer,59,TourJersey,race,lycra,bike,yes,no
racer,93,TourJersey,race,lycra,bike,yes,no
racer,90,TourJersey,race,lycra,bike,yes,no
racer,136,TourJersey,race,lycra,bike,yes,no
racer,97,TourJersey,race,lycra,bike,yes,no
racer,96,TourJersey,race,lycra,bike,yes,no
racer,126,TourJersey,race,lycra,bike,yes,no
racer,122,TourJersey,race,lycra,bike,yes,no
racer,133,TourJersey,race,lycra,bike,yes,no
racer,94,TourJersey,race,lycra,bike,yes,no
racer,87,TourJersey,race,lycra,bike,yes,no
racer,149,TourJersey,race,lycra,bike,yes,no
racer,143,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,162,TourJersey,race,lycra,bike,yes,no
racer,40,TourJersey,race,lycra,bike,yes,no
racer,91,TourJersey,race,lycra,bike,yes,no
racer,140,TourJersey,race,lycra,bike,yes,no
racer,156,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,79,TourJersey,race,lycra,bike,yes,no
racer,126,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,89,TourJersey,race,lycra,bike,yes,no
racer,148,TourJersey,race,lycra,bike,yes,no
racer,92,TourJersey,race,lycra,bike,yes,no
racer,84,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,81,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,140,TourJersey,race,lycra,bike,yes,no
racer,162,TourJersey,race,lycra,bike,yes,no
racer,80,TourJersey,race,lycra,bike,yes,no
racer,144,TourJersey,race,lycra,bike,yes,no
racer,171,TourJersey,race,lycra,bike,yes,no
racer,71,TourJersey,race,lycra,bike,yes,no
racer,65,TourJersey,race,lycra,bike,yes,no
racer,165,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,109,TourJersey,race,lycra,bike,yes,no
racer,128,TourJersey,race,lycra,bike,yes,no
racer,124,TourJersey,race,lycra,bike,yes,no
racer,100,TourJersey,race,lycra,bike,yes,no
racer,231,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,76,TourJersey,race,lycra,bike,yes,no
racer,108,TourJersey,race,lycra,bike,yes,no
racer,113,TourJersey,race,lycra,bike,yes,no
racer,103,TourJersey,race,lycra,bike,yes,no
racer,44,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,102,TourJersey,race,lycra,bike,yes,no
racer,67,TourJersey,race,lycra,bike,yes,no
racer,48,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,117,TourJersey,race,lycra,bike,yes,no
racer,163,TourJersey,race,lycra,bike,yes,no
racer,133,TourJersey,race,lycra,bike,yes,no
racer,222,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,124,TourJersey,race,lycra,bike,yes,no
racer,125,TourJersey,race,lycra,bike,yes,no
racer,107,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,166,TourJersey,race,lycra,bike,yes,no
racer,131,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,154,TourJersey,race,lycra,bike,yes,no
racer,98,TourJersey,race,lycra,bike,yes,no
racer,86,TourJersey,race,lycra,bike,yes,no
racer,153,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,111,TourJersey,race,lycra,bike,yes,no
racer,125,TourJersey,race,lycra,bike,yes,no
racer,136,TourJersey,race,lycra,bike,yes,no
racer,112,TourJersey,race,lycra,bike,yes,no
racer,122,TourJersey,race,lycra,bike,yes,no
racer,107,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,93,TourJersey,race,lycra,bike,yes,no
racer,75,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,176,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,148,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,162,TourJersey,race,lycra,bike,yes,no
racer,102,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,128,TourJersey,race,lycra,bike,yes,no
racer,126,TourJersey,race,lycra,bike,yes,no
racer,99,TourJersey,race,lycra,bike,yes,no
racer,117,TourJersey,race,lycra,bike,yes,no
racer,125,TourJersey,race,lycra,bike,yes,no
racer,148,TourJersey,race,lycra,bike,yes,no
racer,92,TourJersey,race,lycra,bike,yes,no
racer,99,TourJersey,race,lycra,bike,yes,no
racer,86,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,112,TourJersey,race,lycra,bike,yes,no
racer,139,TourJersey,race,lycra,bike,yes,no
racer,103,TourJersey,race,lycra,bike,yes,no
racer,124,TourJersey,race,lycra,bike,yes,no
racer,76,TourJersey,race,lycra,bike,yes,no
racer,149,TourJersey,race,lycra,bike,yes,no
racer,152,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,91,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,147,TourJersey,race,lycra,bike,yes,no
racer,60,TourJersey,race,lycra,bike,yes,no
racer,64,TourJersey,race,lycra,bike,yes,no
racer,56,TourJersey,race,lycra,bike,yes,no
racer,56,TourJersey,race,lycra,bike,yes,no
racer,65,TourJersey,race,lycra,bike,yes,no
racer,88,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,94,TourJersey,race,lycra,bike,yes,no
racer,105,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,91,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,132,TourJersey,race,lycra,bike,yes,no
racer,114,TourJersey,race,lycra,bike,yes,no
racer,189,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,125,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,153,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,145,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,163,TourJersey,race,lycra,bike,yes,no
racer,172,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,153,TourJersey,race,lycra,bike,yes,no
racer,91,TourJersey,race,lycra,bike,yes,no
racer,79,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,90,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,68,TourJersey,race,lycra,bike,yes,no
racer,105,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,80,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,193,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,72,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,137,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,153,TourJersey,race,lycra,bike,yes,no
racer,49,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,162,TourJersey,race,lycra,bike,yes,no
racer,158,TourJersey,race,lycra,bike,yes,no
racer,175,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,144,TourJersey,race,lycra,bike,yes,no
racer,108,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,57,TourJersey,race,lycra,bike,yes,no
racer,189,TourJersey,race,lycra,bike,yes,no
racer,75,TourJersey,race,lycra,bike,yes,no
racer,132,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,134,TourJersey,race,lycra,bike,yes,no
racer,83,TourJersey,race,lycra,bike,yes,no
racer,75,TourJersey,race,lycra,bike,yes,no
racer,155,TourJersey,race,lycra,bike,yes,no
racer,139,TourJersey,race,lycra,bike,yes,no
racer,62,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,91,TourJersey,race,lycra,bike,yes,no
racer,130,TourJersey,race,lycra,bike,yes,no
racer,49,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,111,TourJersey,race,lycra,bike,yes,no
racer,151,TourJersey,race,lycra,bike,yes,no
racer,142,TourJersey,race,lycra,bike,yes,no
racer,177,TourJersey,race,lycra,bike,yes,no
racer,58,TourJersey,race,lycra,bike,yes,no
racer,54,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,131,TourJersey,race,lycra,bike,yes,no
racer,82,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,124,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,89,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,109,TourJersey,race,lycra,bike,yes,no
racer,111,TourJersey,race,lycra,bike,yes,no
racer,136,TourJersey,race,lycra,bike,yes,no
racer,130,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,110,TourJersey,race,lycra,bike,yes,no
racer,104,TourJersey,race,lycra,bike,yes,no
racer,122,TourJersey,race,lycra,bike,yes,no
racer,114,TourJersey,race,lycra,bike,yes,no
racer,118,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,134,TourJersey,race,lycra,bike,yes,no
racer,126,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,145,TourJersey,race,lycra,bike,yes,no
racer,80,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,109,TourJersey,race,lycra,bike,yes,no
racer,69,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,110,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,170,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,98,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,115,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,115,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,89,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,100,TourJersey,race,lycra,bike,yes,no
racer,167,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,152,TourJersey,race,lycra,bike,yes,no
racer,114,TourJersey,race,lycra,bike,yes,no
racer,140,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,105,TourJersey,race,lycra,bike,yes,no
racer,95,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,114,TourJersey,race,lycra,bike,yes,no
racer,125,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,139,TourJersey,race,lycra,bike,yes,no
racer,58,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,132,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,147,TourJersey,race,lycra,bike,yes,no
racer,152,TourJersey,race,lycra,bike,yes,no
racer,161,TourJersey,race,lycra,bike,yes,no
racer,132,TourJersey,race,lycra,bike,yes,no
racer,111,TourJersey,race,lycra,bike,yes,no
racer,110,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,100,TourJersey,race,lycra,bike,yes,no
racer,84,TourJersey,race,lycra,bike,yes,no
racer,60,TourJersey,race,lycra,bike,yes,no
racer,131,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,110,TourJersey,race,lycra,bike,yes,no
racer,69,TourJersey,race,lycra,bike,yes,no
racer,105,TourJersey,race,lycra,bike,yes,no
racer,116,TourJersey,race,lycra,bike,yes,no
racer,129,TourJersey,race,lycra,bike,yes,no
racer,127,TourJersey,race,lycra,bike,yes,no
racer,105,TourJersey,race,lycra,bike,yes,no
racer,85,TourJersey,race,lycra,bike,yes,no
racer,103,TourJersey,race,lycra,bike,yes,no
racer,136,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,84,TourJersey,race,lycra,bike,yes,no
racer,158,TourJersey,race,lycra,bike,yes,no
racer,225,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,135,TourJersey,race,lycra,bike,yes,no
racer,132,TourJersey,race,lycra,bike,yes,no
racer,156,TourJersey,race,lycra,bike,yes,no
racer,83,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
racer,109,TourJersey,race,lycra,bike,yes,no
racer,98,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,98,TourJersey,race,lycra,bike,yes,no
racer,151,TourJersey,race,lycra,bike,yes,no
racer,89,TourJersey,race,lycra,bike,yes,no
racer,95,TourJersey,race,lycra,bike,yes,no
racer,150,TourJersey,race,lycra,bike,yes,no
racer,75,TourJersey,race,lycra,bike,yes,no
racer,141,TourJersey,race,lycra,bike,yes,no
racer,140,TourJersey,race,lycra,bike,yes,no
racer,106,TourJersey,race,lycra,bike,yes,no
racer,99,TourJersey,race,lycra,bike,yes,no
racer,100,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,209,TourJersey,race,lycra,bike,yes,no
racer,168,TourJersey,race,lycra,bike,yes,no
racer,111,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,95,TourJersey,race,lycra,bike,yes,no
racer,121,TourJersey,race,lycra,bike,yes,no
racer,146,TourJersey,race,lycra,bike,yes,no
racer,136,TourJersey,race,lycra,bike,yes,no
racer,212,TourJersey,race,lycra,bike,yes,no
racer,163,TourJersey,race,lycra,bike,yes,no
racer,70,TourJersey,race,lycra,bike,yes,no
racer,153,TourJersey,race,lycra,bike,yes,no
racer,120,TourJersey,race,lycra,bike,yes,no
racer,152,TourJersey,race,lycra,bike,yes,no
racer,186,TourJersey,race,lycra,bike,yes,no
racer,75,TourJersey,race,lycra,bike,yes,no
racer,219,TourJersey,race,lycra,bike,yes,no
racer,101,TourJersey,race,lycra,bike,yes,no
racer,119,TourJersey,race,lycra,bike,yes,no
